name,areaid
山西_运城_临猗,101100802
山西_运城_稷山,101100803
山西_运城_万荣,101100804
山西_运城_河津,101100805
山西_运城_新绛,101100806
山西_运城_绛县,101100807
山西_运城_闻喜,101100808
山西_运城_垣曲,101100809
山西_运城_永济,101100810
山西_运城_芮城,101100811
山西_运城_夏县,101100812
山西_运城_平陆,101100813
山西_运城_盐湖,101100814
山西_朔州_朔州,101100901
山西_朔州_平鲁,101100902
山西_朔州_山阴,101100903
山西_朔州_右玉,101100904
山西_朔州_应县,101100905
山西_朔州_怀仁,101100906
山西_朔州_朔城,101100907
山西_忻州_忻州,101101001
山西_忻州_定襄,101101002
山西_忻州_五台县,101101003
山西_忻州_河曲,101101004
山西_忻州_偏关,101101005
山西_忻州_神池,101101006
山西_忻州_宁武,101101007
山西_忻州_代县,101101008
山西_忻州_繁峙,101101009
山西_忻州_五台山,101101010
山西_忻州_保德,101101011
山西_忻州_静乐,101101012
山西_忻州_岢岚,101101013
山西_忻州_五寨,101101014
山西_忻州_原平,101101015
山西_忻州_忻府,101101016
山西_吕梁_吕梁,101101100
山西_吕梁_离石,101101101
山西_吕梁_临县,101101102
山西_吕梁_兴县,101101103
山西_吕梁_岚县,101101104
山西_吕梁_柳林,101101105
山西_吕梁_石楼,101101106
山西_吕梁_方山,101101107
山西_吕梁_交口,101101108
山西_吕梁_中阳,101101109
山西_吕梁_孝义,101101110
山西_吕梁_汾阳,101101111
山西_吕梁_文水,101101112
山西_吕梁_交城,101101113
陕西_西安_西安,101110101
陕西_西安_长安,101110102
陕西_西安_临潼,101110103
陕西_西安_蓝田,101110104
陕西_西安_周至,101110105
陕西_西安_鄠邑,101110106
陕西_西安_高陵,101110107
陕西_西安_新城,101110108
陕西_西安_碑林,101110109
陕西_西安_莲湖,101110110
陕西_西安_灞桥,101110111
陕西_西安_未央,101110112
陕西_西安_雁塔,101110113
陕西_西安_阎良,101110114
陕西_咸阳_咸阳,101110200
陕西_咸阳_三原,101110201
陕西_咸阳_礼泉,101110202
陕西_咸阳_永寿,101110203
陕西_咸阳_淳化,101110204
陕西_咸阳_泾阳,101110205
陕西_咸阳_武功,101110206
陕西_咸阳_乾县,101110207
陕西_咸阳_彬县,101110208
陕西_咸阳_长武,101110209
陕西_咸阳_旬邑,101110210
陕西_咸阳_兴平,101110211
陕西_咸阳_秦都,101110212
陕西_咸阳_渭城,101110213
陕西_延安_延安,101110300
陕西_延安_延长,101110301
陕西_延安_延川,101110302
陕西_延安_子长,101110303
陕西_延安_宜川,101110304
陕西_延安_富县,101110305
陕西_延安_志丹,101110306
陕西_延安_安塞,101110307
陕西_延安_甘泉,101110308
陕西_延安_洛川,101110309
陕西_延安_黄陵,101110310
陕西_延安_黄龙,101110311
陕西_延安_吴起,101110312
陕西_延安_宝塔,101110313
陕西_榆林_榆林,101110401
陕西_榆林_府谷,101110402
陕西_榆林_神木,101110403
陕西_榆林_佳县,101110404
陕西_榆林_定边,101110405
陕西_榆林_靖边,101110406
陕西_榆林_横山,101110407
陕西_榆林_米脂,101110408
陕西_榆林_子洲,101110409
陕西_榆林_绥德,101110410
陕西_榆林_吴堡,101110411
陕西_榆林_清涧,101110412
陕西_榆林_榆阳,101110413
陕西_渭南_渭南,101110501
陕西_渭南_潼关,101110503
陕西_渭南_大荔,101110504
陕西_渭南_白水,101110505
陕西_渭南_富平,101110506
陕西_渭南_蒲城,101110507
陕西_渭南_澄城,101110508
陕西_渭南_合阳,101110509
陕西_渭南_韩城,101110510
陕西_渭南_华阴,101110511
陕西_渭南_临渭,101110512
陕西_渭南_华州,101110513
陕西_商洛_商洛,101110601
陕西_商洛_洛南,101110602
陕西_商洛_柞水,101110603
陕西_商洛_商州,101110604
陕西_商洛_镇安,101110605
陕西_商洛_丹凤,101110606
陕西_商洛_商南,101110607
陕西_商洛_山阳,101110608
陕西_安康_安康,101110701
陕西_安康_紫阳,101110702
陕西_安康_石泉,101110703
陕西_安康_汉阴,101110704
陕西_安康_旬阳,101110705
陕西_安康_岚皋,101110706
陕西_安康_平利,101110707
陕西_安康_白河,101110708
陕西_安康_镇坪,101110709
陕西_安康_宁陕,101110710
陕西_安康_汉滨,101110711
陕西_汉中_汉中,101110801
陕西_汉中_略阳,101110802
陕西_汉中_勉县,101110803
陕西_汉中_留坝,101110804
陕西_汉中_洋县,101110805
陕西_汉中_城固,101110806
陕西_汉中_西乡,101110807
陕西_汉中_佛坪,101110808
陕西_汉中_宁强,101110809
陕西_汉中_南郑,101110810
陕西_汉中_镇巴,101110811
陕西_汉中_汉台,101110812
陕西_宝鸡_宝鸡,101110901
陕西_宝鸡_渭滨,101110902
陕西_宝鸡_千阳,101110903
陕西_宝鸡_麟游,101110904
陕西_宝鸡_岐山,101110905
陕西_宝鸡_凤翔,101110906
陕西_宝鸡_扶风,101110907
陕西_宝鸡_眉县,101110908
陕西_宝鸡_太白,101110909
陕西_宝鸡_凤县,101110910
陕西_宝鸡_陇县,101110911
陕西_宝鸡_陈仓,101110912
陕西_宝鸡_金台,101110913
陕西_铜川_铜川,101111001
陕西_铜川_宜君,101111003
陕西_铜川_耀州,101111004
陕西_铜川_王益,101111005
陕西_铜川_印台,101111006
陕西_杨凌_杨凌,101111101
陕西_杨凌_杨陵,101111102
山东_济南_济南,101120101
山东_济南_长清,101120102
山东_济南_商河,101120103
山东_济南_章丘,101120104
山东_济南_平阴,101120105
山东_济南_济阳,101120106
山东_济南_历下,101120107
山东_济南_市中,101120108
山东_济南_槐荫,101120109
山东_济南_天桥,101120110
山东_济南_历城,101120111
山东_青岛_青岛,101120201
山东_青岛_崂山,101120202
山东_青岛_市南,101120203
山东_青岛_即墨,101120204
山东_青岛_胶州,101120205
山东_青岛_黄岛,101120206
山东_青岛_莱西,101120207
山东_青岛_平度,101120208
山东_青岛_市北,101120209
山东_青岛_李沧,101120210
山东_青岛_城阳,101120211
山东_淄博_淄博,101120301
山东_淄博_淄川,101120302
山东_淄博_博山,101120303
山东_淄博_高青,101120304
山东_淄博_周村,101120305
山东_淄博_沂源,101120306
山东_淄博_桓台,101120307
山东_淄博_临淄,101120308
山东_淄博_张店,101120309
山东_德州_德州,101120401
山东_德州_武城,101120402
山东_德州_临邑,101120403
山东_德州_陵县,101120404
山东_德州_齐河,101120405
山东_德州_乐陵,101120406
山东_德州_庆云,101120407
山东_德州_平原,101120408
山东_德州_宁津,101120409
山东_德州_夏津,101120410
山东_德州_禹城,101120411
山东_德州_德城,101120412
山东_德州_陵城,101120413
山东_烟台_烟台,101120501
山东_烟台_莱州,101120502
山东_烟台_长岛,101120503
山东_烟台_蓬莱,101120504
山东_烟台_龙口,101120505
山东_烟台_招远,101120506
山东_烟台_栖霞,101120507
山东_烟台_福山,101120508
山东_烟台_牟平,101120509
山东_烟台_莱阳,101120510
山东_烟台_海阳,101120511
山东_烟台_芝罘,101120512
山东_烟台_莱山,101120513
山东_潍坊_潍坊,101120601
山东_潍坊_青州,101120602
山东_潍坊_寿光,101120603
山东_潍坊_临朐,101120604
山东_潍坊_昌乐,101120605
山东_潍坊_昌邑,101120606
山东_潍坊_安丘,101120607
山东_潍坊_高密,101120608
山东_潍坊_诸城,101120609
山东_潍坊_潍城,101120610
山东_潍坊_寒亭,101120611
山东_潍坊_坊子,101120612
山东_潍坊_奎文,101120613
山东_济宁_济宁,101120701
山东_济宁_嘉祥,101120702
山东_济宁_微山,101120703
山东_济宁_鱼台,101120704
山东_济宁_兖州,101120705
山东_济宁_金乡,101120706
山东_济宁_汶上,101120707
山东_济宁_泗水,101120708
山东_济宁_梁山,101120709
山东_济宁_曲阜,101120710
山东_济宁_邹城,101120711
山东_济宁_任城,101120712
山东_泰安_泰安,101120801
山东_泰安_新泰,101120802
山东_泰安_泰山,101120803
山东_泰安_肥城,101120804
山东_泰安_东平,101120805
山东_泰安_宁阳,101120806
山东_泰安_岱岳,101120807
山东_临沂_临沂,101120901
山东_临沂_莒南,101120902
山东_临沂_沂南,101120903
山东_临沂_兰陵,101120904
山东_临沂_临沭,101120905
山东_临沂_郯城,101120906
山东_临沂_蒙阴,101120907
山东_临沂_平邑,101120908
山东_临沂_费县,101120909
山东_临沂_沂水,101120910
山东_临沂_兰山,101120911
山东_临沂_罗庄,101120912
山东_临沂_河东,101120913
山东_菏泽_菏泽,101121001
山东_菏泽_鄄城,101121002
山东_菏泽_郓城,101121003
山东_菏泽_东明,101121004
山东_菏泽_定陶,101121005
山东_菏泽_巨野,101121006
山东_菏泽_曹县,101121007
山东_菏泽_成武,101121008
山东_菏泽_单县,101121009
山东_菏泽_牡丹,101121010
山东_滨州_滨州,101121101
山东_滨州_博兴,101121102
山东_滨州_无棣,101121103
山东_滨州_阳信,101121104
山东_滨州_惠民,101121105
山东_滨州_沾化,101121106
山东_滨州_邹平,101121107
山东_滨州_滨城,101121108
山东_东营_东营,101121201
山东_东营_河口,101121202
山东_东营_垦利,101121203
山东_东营_利津,101121204
山东_东营_广饶,101121205
山东_威海_威海,101121301
山东_威海_文登,101121302
山东_威海_荣成,101121303
山东_威海_乳山,101121304
山东_威海_成山头,101121305
山东_威海_石岛,101121306
山东_威海_环翠,101121307
山东_枣庄_枣庄,101121401
山东_枣庄_薛城,101121402
山东_枣庄_峄城,101121403
山东_枣庄_台儿庄,101121404
山东_枣庄_滕州,101121405
山东_枣庄_市中,101121406
山东_枣庄_山亭,101121407
山东_日照_日照,101121501
山东_日照_五莲,101121502
山东_日照_莒县,101121503
山东_日照_东港,101121504
山东_日照_岚山,101121505
山东_莱芜_莱芜,101121601
山东_莱芜_莱城,101121602
山东_莱芜_钢城,101121603
山东_聊城_聊城,101121701
山东_聊城_冠县,101121702
山东_聊城_阳谷,101121703
山东_聊城_高唐,101121704
山东_聊城_茌平,101121705
山东_聊城_东阿,101121706
山东_聊城_临清,101121707
山东_聊城_东昌府,101121708
山东_聊城_莘县,101121709
新疆_乌鲁木齐_乌鲁木齐,101130101
新疆_乌鲁木齐_天山,101130102
新疆_乌鲁木齐_小渠子,101130103
新疆_乌鲁木齐_沙依巴克,101130104
新疆_乌鲁木齐_达坂城,101130105
新疆_乌鲁木齐_新市,101130106
新疆_乌鲁木齐_水磨沟,101130107
新疆_乌鲁木齐_天池,101130109
新疆_乌鲁木齐_头屯河,101130111
新疆_乌鲁木齐_米东,101130112
新疆_乌鲁木齐_乌鲁木齐县,101130113
新疆_乌鲁木齐_西白杨沟,101130114
新疆_克拉玛依_克拉玛依,101130201
新疆_克拉玛依_乌尔禾,101130202
新疆_克拉玛依_白碱滩,101130203
新疆_克拉玛依_独山子,101130204
新疆_石河子_石河子,101130301
新疆_石河子_炮台,101130302
新疆_石河子_莫索湾,101130303
新疆_昌吉_昌吉,101130401
新疆_昌吉_呼图壁,101130402
新疆_昌吉_阜康,101130404
新疆_昌吉_吉木萨尔,101130405
新疆_昌吉_奇台,101130406
新疆_昌吉_玛纳斯,101130407
新疆_昌吉_木垒,101130408
新疆_昌吉_蔡家湖,101130409
新疆_吐鲁番_吐鲁番,101130501
新疆_吐鲁番_托克逊,101130502
新疆_吐鲁番_高昌,101130503
新疆_吐鲁番_鄯善,101130504
新疆_巴音郭楞_库尔勒,101130601
新疆_巴音郭楞_轮台,101130602
新疆_巴音郭楞_尉犁,101130603
新疆_巴音郭楞_若羌,101130604
新疆_巴音郭楞_且末,101130605
新疆_巴音郭楞_和静,101130606
新疆_巴音郭楞_焉耆,101130607
新疆_巴音郭楞_和硕,101130608
新疆_巴音郭楞_巴音郭楞,101130609
新疆_巴音郭楞_巴音布鲁克,101130610
新疆_巴音郭楞_铁干里克,101130611
新疆_巴音郭楞_博湖,101130612
新疆_巴音郭楞_塔中,101130613
新疆_巴音郭楞_巴仑台,101130614
新疆_阿拉尔_阿拉尔,101130701
新疆_阿克苏_阿克苏,101130801
新疆_阿克苏_乌什,101130802
新疆_阿克苏_温宿,101130803
新疆_阿克苏_拜城,101130804
新疆_阿克苏_新和,101130805
新疆_阿克苏_沙雅,101130806
新疆_阿克苏_库车,101130807
新疆_阿克苏_柯坪,101130808
新疆_阿克苏_阿瓦提,101130809
新疆_喀什_喀什,101130901
新疆_喀什_英吉沙,101130902
新疆_喀什_塔什库尔干,101130903
新疆_喀什_麦盖提,101130904
新疆_喀什_莎车,101130905
新疆_喀什_叶城,101130906
新疆_喀什_泽普,101130907
新疆_喀什_巴楚,101130908
新疆_喀什_岳普湖,101130909
新疆_喀什_伽师,101130910
新疆_喀什_疏附,101130911
新疆_喀什_疏勒,101130912
新疆_伊犁_伊宁,101131001
新疆_伊犁_察布查尔,101131002
新疆_伊犁_尼勒克,101131003
新疆_伊犁_伊宁县,101131004
新疆_伊犁_巩留,101131005
新疆_伊犁_新源,101131006
新疆_伊犁_昭苏,101131007
新疆_伊犁_特克斯,101131008
新疆_伊犁_霍城,101131009
新疆_伊犁_霍尔果斯,101131010
新疆_伊犁_奎屯,101131011
新疆_伊犁_伊犁,101131012
新疆_塔城_塔城,101131101
新疆_塔城_裕民,101131102
新疆_塔城_额敏,101131103
新疆_塔城_和布克赛尔,101131104
新疆_塔城_托里,101131105
新疆_塔城_乌苏,101131106
新疆_塔城_沙湾,101131107
新疆_哈密_哈密,101131201
新疆_哈密_伊州,101131202
新疆_哈密_巴里坤,101131203
新疆_哈密_伊吾,101131204
新疆_和田_和田,101131301
新疆_和田_皮山,101131302
新疆_和田_策勒,101131303
新疆_和田_墨玉,101131304
新疆_和田_洛浦,101131305
新疆_和田_民丰,101131306
新疆_和田_于田,101131307
新疆_阿勒泰_阿勒泰,101131401
新疆_阿勒泰_哈巴河,101131402
新疆_阿勒泰_吉木乃,101131405
新疆_阿勒泰_布尔津,101131406
新疆_阿勒泰_福海,101131407
新疆_阿勒泰_富蕴,101131408
新疆_阿勒泰_青河,101131409
新疆_克州_阿图什,101131501
新疆_克州_乌恰,101131502
新疆_克州_阿克陶,101131503
新疆_克州_阿合奇,101131504
新疆_克州_克州,101131505
新疆_博尔塔拉_博乐,101131601
新疆_博尔塔拉_温泉,101131602
新疆_博尔塔拉_精河,101131603
新疆_博尔塔拉_博尔塔拉,101131604
新疆_博尔塔拉_阿拉山口,101131606
新疆_图木舒克_图木舒克,101131701
新疆_五家渠_五家渠,101131801
新疆_铁门关_铁门关,101131901
新疆_昆玉_昆玉,101131920
新疆_北屯_北屯,101132101
新疆_双河_双河,101132201
新疆_可克达拉_可克达拉,101132301
西藏_拉萨_拉萨,101140101
西藏_拉萨_当雄,101140102
西藏_拉萨_尼木,101140103
西藏_拉萨_林周,101140104
西藏_拉萨_堆龙德庆,101140105
西藏_拉萨_曲水,101140106
西藏_拉萨_达孜,101140107
西藏_拉萨_墨竹工卡,101140108
西藏_拉萨_城关,101140109
西藏_日喀则_日喀则,101140201
西藏_日喀则_拉孜,101140202
西藏_日喀则_南木林,101140203
西藏_日喀则_聂拉木,101140204
西藏_日喀则_定日,101140205
西藏_日喀则_江孜,101140206
西藏_日喀则_帕里,101140207
西藏_日喀则_仲巴,101140208
西藏_日喀则_萨嘎,101140209
西藏_日喀则_吉隆,101140210
西藏_日喀则_昂仁,101140211
西藏_日喀则_定结,101140212
西藏_日喀则_萨迦,101140213
西藏_日喀则_谢通门,101140214
西藏_日喀则_桑珠孜,101140215
西藏_日喀则_岗巴,101140216
西藏_日喀则_白朗,101140217
西藏_日喀则_亚东,101140218
西藏_日喀则_康马,101140219
西藏_日喀则_仁布,101140220
西藏_山南_山南,101140301
西藏_山南_贡嘎,101140302
西藏_山南_扎囊,101140303
西藏_山南_加查,101140304
西藏_山南_浪卡子,101140305
西藏_山南_错那,101140306
西藏_山南_隆子,101140307
西藏_山南_泽当,101140308
西藏_山南_乃东,101140309
西藏_山南_桑日,101140310
西藏_山南_洛扎,101140311
西藏_山南_措美,101140312
西藏_山南_琼结,101140313
西藏_山南_曲松,101140314
西藏_林芝_林芝,101140401
西藏_林芝_波密,101140402
西藏_林芝_米林,101140403
西藏_林芝_察隅,101140404
西藏_林芝_工布江达,101140405
西藏_林芝_朗县,101140406
西藏_林芝_墨脱,101140407
西藏_林芝_巴宜,101140408
西藏_昌都_昌都,101140501
西藏_昌都_丁青,101140502
西藏_昌都_边坝,101140503
西藏_昌都_洛隆,101140504
西藏_昌都_左贡,101140505
西藏_昌都_芒康,101140506
西藏_昌都_类乌齐,101140507
西藏_昌都_八宿,101140508
西藏_昌都_江达,101140509
西藏_昌都_察雅,101140510
西藏_昌都_贡觉,101140511
西藏_昌都_卡若,101140512
西藏_那曲_那曲,101140601
西藏_那曲_尼玛,101140602
西藏_那曲_嘉黎,101140603
西藏_那曲_班戈,101140604
西藏_那曲_安多,101140605
西藏_那曲_索县,101140606
西藏_那曲_聂荣,101140607
西藏_那曲_巴青,101140608
西藏_那曲_比如,101140609
西藏_那曲_双湖,101140610
西藏_那曲_申扎,101140611
西藏_那曲_色尼,101140612
西藏_阿里_阿里,101140701
西藏_阿里_改则,101140702
西藏_阿里_狮泉河,101140704
西藏_阿里_普兰,101140705
西藏_阿里_札达,101140706
西藏_阿里_噶尔,101140707
西藏_阿里_日土,101140708
西藏_阿里_革吉,101140709
西藏_阿里_措勤,101140710
青海_西宁_西宁,101150101
青海_西宁_大通,101150102
青海_西宁_湟源,101150103
青海_西宁_湟中,101150104
青海_西宁_城东,101150105
青海_西宁_城中,101150106
青海_西宁_城西,101150107
青海_西宁_城北,101150108
青海_海东_平安,101150201
青海_海东_乐都,101150202
青海_海东_民和,101150203
青海_海东_互助,101150204
青海_海东_化隆,101150205
青海_海东_循化,101150206
青海_海东_海东,101150207
青海_黄南_同仁,101150301
青海_黄南_尖扎,101150302
青海_黄南_泽库,101150303
青海_黄南_河南,101150304
青海_黄南_黄南,101150305
青海_海南_共和,101150401
青海_海南_海南,101150402
青海_海南_贵德,101150404
青海_海南_兴海,101150406
青海_海南_贵南,101150407
青海_海南_同德,101150408
青海_果洛_玛沁,101150501
青海_果洛_班玛,101150502
青海_果洛_甘德,101150503
青海_果洛_达日,101150504
青海_果洛_久治,101150505
青海_果洛_玛多,101150506
青海_果洛_果洛,101150507
青海_玉树_玉树,101150601
青海_玉树_称多,101150602
青海_玉树_治多,101150603
青海_玉树_杂多,101150604
青海_玉树_囊谦,101150605
青海_玉树_曲麻莱,101150606
青海_海西_德令哈,101150701
青海_海西_海西,101150702
青海_海西_天峻,101150708
青海_海西_乌兰,101150709
青海_海西_茫崖,101150712
青海_海西_大柴旦,101150713
青海_海西_格尔木,101150714
青海_海西_都兰,101150715
青海_海西_冷湖,101150716
青海_海北_海晏,101150801
青海_海北_门源,101150802
青海_海北_祁连,101150803
青海_海北_海北,101150804
青海_海北_刚察,101150806
甘肃_兰州_兰州,101160101
甘肃_兰州_皋兰,101160102
甘肃_兰州_永登,101160103
甘肃_兰州_榆中,101160104
甘肃_兰州_城关,101160105
甘肃_兰州_七里河,101160106
甘肃_兰州_西固,101160107
甘肃_兰州_安宁,101160108
甘肃_兰州_红古,101160109
甘肃_定西_定西,101160201
甘肃_定西_通渭,101160202
甘肃_定西_陇西,101160203
甘肃_定西_渭源,101160204
甘肃_定西_临洮,101160205
甘肃_定西_漳县,101160206
甘肃_定西_岷县,101160207
甘肃_定西_安定,101160208
甘肃_平凉_平凉,101160301
甘肃_平凉_泾川,101160302
甘肃_平凉_灵台,101160303
甘肃_平凉_崇信,101160304
甘肃_平凉_华亭,101160305
甘肃_平凉_庄浪,101160306
甘肃_平凉_静宁,101160307
甘肃_平凉_崆峒,101160308
甘肃_庆阳_庆阳,101160401
甘肃_庆阳_西峰,101160402
甘肃_庆阳_环县,101160403
甘肃_庆阳_华池,101160404
甘肃_庆阳_合水,101160405
甘肃_庆阳_正宁,101160406
甘肃_庆阳_宁县,101160407
甘肃_庆阳_镇原,101160408
甘肃_庆阳_庆城,101160409
甘肃_武威_武威,101160501
甘肃_武威_民勤,101160502
甘肃_武威_古浪,101160503
甘肃_武威_凉州,101160504
甘肃_武威_天祝,101160505
甘肃_金昌_金昌,101160601
甘肃_金昌_永昌,101160602
甘肃_金昌_金川,101160603
甘肃_张掖_张掖,101160701
甘肃_张掖_肃南,101160702
甘肃_张掖_民乐,101160703
甘肃_张掖_临泽,101160704
甘肃_张掖_高台,101160705
甘肃_张掖_山丹,101160706
甘肃_张掖_甘州,101160707
甘肃_酒泉_酒泉,101160801
甘肃_酒泉_肃州,101160802
甘肃_酒泉_金塔,101160803
甘肃_酒泉_阿克塞,101160804
甘肃_酒泉_瓜州,101160805
甘肃_酒泉_肃北,101160806
甘肃_酒泉_玉门,101160807
甘肃_酒泉_敦煌,101160808
甘肃_天水_天水,101160901
甘肃_天水_秦州,101160902
甘肃_天水_清水,101160903
甘肃_天水_秦安,101160904
甘肃_天水_甘谷,101160905
甘肃_天水_武山,101160906
甘肃_天水_张家川,101160907
甘肃_天水_麦积,101160908
甘肃_陇南_武都,101161001
甘肃_陇南_成县,101161002
甘肃_陇南_文县,101161003
甘肃_陇南_宕昌,101161004
甘肃_陇南_康县,101161005
甘肃_陇南_西和,101161006
甘肃_陇南_礼县,101161007
甘肃_陇南_徽县,101161008
甘肃_陇南_两当,101161009
甘肃_陇南_陇南,101161010
甘肃_临夏_临夏,101161101
甘肃_临夏_康乐,101161102
甘肃_临夏_永靖,101161103
甘肃_临夏_广河,101161104
甘肃_临夏_和政,101161105
甘肃_临夏_东乡,101161106
甘肃_临夏_积石山,101161107
甘肃_甘南_合作,101161201
甘肃_甘南_临潭,101161202
甘肃_甘南_卓尼,101161203
甘肃_甘南_舟曲,101161204
甘肃_甘南_迭部,101161205
甘肃_甘南_玛曲,101161206
甘肃_甘南_碌曲,101161207
甘肃_甘南_夏河,101161208
甘肃_甘南_甘南,101161209
甘肃_白银_白银,101161301
甘肃_白银_靖远,101161302
甘肃_白银_会宁,101161303
甘肃_白银_平川,101161304
甘肃_白银_景泰,101161305
甘肃_嘉峪关_嘉峪关,101161401
宁夏_银川_银川,101170101
宁夏_银川_永宁,101170102
宁夏_银川_灵武,101170103
宁夏_银川_贺兰,101170104
宁夏_银川_兴庆,101170105
宁夏_银川_西夏,101170106
宁夏_银川_金凤,101170107
宁夏_石嘴山_石嘴山,101170201
宁夏_石嘴山_惠农,101170202
宁夏_石嘴山_平罗,101170203
宁夏_石嘴山_陶乐,101170204
宁夏_石嘴山_大武口,101170205
宁夏_吴忠_吴忠,101170301
宁夏_吴忠_同心,101170302
宁夏_吴忠_盐池,101170303
宁夏_吴忠_利通,101170304
宁夏_吴忠_红寺堡,101170305
宁夏_吴忠_青铜峡,101170306
宁夏_固原_固原,101170401
宁夏_固原_西吉,101170402
宁夏_固原_隆德,101170403
宁夏_固原_泾源,101170404
宁夏_固原_原州,101170405
宁夏_固原_彭阳,101170406
宁夏_中卫_中卫,101170501
宁夏_中卫_中宁,101170502
宁夏_中卫_沙坡头,101170503
宁夏_中卫_海原,101170504
河南_郑州_郑州,101180101
河南_郑州_巩义,101180102
河南_郑州_荥阳,101180103
河南_郑州_登封,101180104
河南_郑州_新密,101180105
河南_郑州_新郑,101180106
河南_郑州_中牟,101180107
河南_郑州_上街,101180108
河南_郑州_中原,101180109
河南_郑州_二七,101180110
河南_郑州_管城,101180111
河南_郑州_金水,101180112
河南_郑州_惠济,101180113
河南_安阳_安阳,101180201
河南_安阳_汤阴,101180202
河南_安阳_滑县,101180203
河南_安阳_内黄,101180204
河南_安阳_林州,101180205
河南_安阳_文峰,101180206
河南_安阳_北关,101180207
河南_安阳_殷都,101180208
河南_安阳_龙安,101180209
河南_新乡_新乡,101180301
河南_新乡_获嘉,101180302
河南_新乡_原阳,101180303
河南_新乡_辉县,101180304
河南_新乡_卫辉,101180305
河南_新乡_延津,101180306
河南_新乡_封丘,101180307
河南_新乡_长垣,101180308
河南_新乡_红旗,101180309
河南_新乡_卫滨,101180310
河南_新乡_凤泉,101180311
河南_新乡_牧野,101180312
河南_许昌_许昌,101180401
河南_许昌_鄢陵,101180402
河南_许昌_襄城,101180403
河南_许昌_长葛,101180404
河南_许昌_禹州,101180405
河南_许昌_魏都,101180406
河南_许昌_建安,101180407
河南_平顶山_平顶山,101180501
河南_平顶山_郏县,101180502
河南_平顶山_宝丰,101180503
河南_平顶山_汝州,101180504
河南_平顶山_叶县,101180505
河南_平顶山_舞钢,101180506
河南_平顶山_鲁山,101180507
河南_平顶山_石龙,101180508
河南_平顶山_新华,101180509
河南_平顶山_卫东,101180510
河南_平顶山_湛河,101180511
河南_信阳_信阳,101180601
河南_信阳_息县,101180602
河南_信阳_罗山,101180603
河南_信阳_光山,101180604
河南_信阳_新县,101180605
河南_信阳_淮滨,101180606
河南_信阳_潢川,101180607
河南_信阳_固始,101180608
河南_信阳_商城,101180609
河南_信阳_浉河,101180610
河南_信阳_平桥,101180611
河南_南阳_南阳,101180701
河南_南阳_南召,101180702
河南_南阳_方城,101180703
河南_南阳_社旗,101180704
河南_南阳_西峡,101180705
河南_南阳_内乡,101180706
河南_南阳_镇平,101180707
河南_南阳_淅川,101180708
河南_南阳_新野,101180709
河南_南阳_唐河,101180710
河南_南阳_邓州,101180711
河南_南阳_桐柏,101180712
河南_南阳_宛城,101180713
河南_南阳_卧龙,101180714
河南_开封_开封,101180801
河南_开封_杞县,101180802
河南_开封_尉氏,101180803
河南_开封_通许,101180804
河南_开封_兰考,101180805
河南_开封_龙亭,101180806
河南_开封_顺河,101180807
河南_开封_鼓楼,101180808
河南_开封_禹王台,101180809
河南_开封_祥符,101180810
河南_洛阳_洛阳,101180901
河南_洛阳_新安,101180902
河南_洛阳_孟津,101180903
河南_洛阳_宜阳,101180904
河南_洛阳_洛宁,101180905
河南_洛阳_伊川,101180906
河南_洛阳_嵩县,101180907
河南_洛阳_偃师,101180908
河南_洛阳_栾川,101180909
河南_洛阳_汝阳,101180910
河南_洛阳_吉利,101180911
河南_洛阳_老城,101180912
河南_洛阳_西工,101180913
河南_洛阳_瀍河,101180914
河南_洛阳_涧西,101180915
河南_洛阳_洛龙,101180916
河南_商丘_商丘,101181001
河南_商丘_梁园,101181002
河南_商丘_睢县,101181003
河南_商丘_民权,101181004
河南_商丘_虞城,101181005
河南_商丘_柘城,101181006
河南_商丘_宁陵,101181007
河南_商丘_夏邑,101181008
河南_商丘_永城,101181009
河南_商丘_睢阳,101181010
河南_焦作_焦作,101181101
河南_焦作_修武,101181102
河南_焦作_武陟,101181103
河南_焦作_沁阳,101181104
河南_焦作_解放,101181105
河南_焦作_博爱,101181106
河南_焦作_温县,101181107
河南_焦作_孟州,101181108
河南_焦作_中站,101181109
河南_焦作_马村,101181110
河南_焦作_山阳,101181111
河南_鹤壁_鹤壁,101181201
河南_鹤壁_浚县,101181202
河南_鹤壁_淇县,101181203
河南_鹤壁_鹤山,101181204
河南_鹤壁_山城,101181205
河南_鹤壁_淇滨,101181206
河南_濮阳_濮阳,101181301
河南_濮阳_台前,101181302
河南_濮阳_南乐,101181303
河南_濮阳_清丰,101181304
河南_濮阳_范县,101181305
河南_濮阳_华龙,101181306
河南_周口_周口,101181401
河南_周口_扶沟,101181402
河南_周口_太康,101181403
河南_周口_淮阳,101181404
河南_周口_西华,101181405
河南_周口_商水,101181406
河南_周口_项城,101181407
河南_周口_郸城,101181408
河南_周口_鹿邑,101181409
河南_周口_沈丘,101181410
河南_周口_川汇,101181411
河南_漯河_漯河,101181501
河南_漯河_临颍,101181502
河南_漯河_舞阳,101181503
河南_漯河_源汇,101181504
河南_漯河_郾城,101181505
河南_漯河_召陵,101181506
河南_驻马店_驻马店,101181601
河南_驻马店_西平,101181602
河南_驻马店_遂平,101181603
河南_驻马店_上蔡,101181604
河南_驻马店_汝南,101181605
河南_驻马店_泌阳,101181606
河南_驻马店_平舆,101181607
河南_驻马店_新蔡,101181608
河南_驻马店_确山,101181609
